word,freq,id
trastabilla,2,103869
trastocada,2,103870
trastocó,2,103871
trastornada,2,103872
trasvasado,2,103873
tratadora,2,103874
tratasen,2,103875
tratativas,2,103876
trates,2,103877
traumatizada,2,103878
traumatizó,2,103879
traversa,2,103880
trazaba,2,103881
trazan,2,103882
trazara,2,103883
trebejos,2,103884
tree,2,103885
treintañeros,2,103886
tremor,2,103887
trend,2,103888
trenzado,2,103889
trepa,2,103890
trepan,2,103891
trescientas,2,103892
treta,2,103893
triangula,2,103894
triangulares,2,103895
triatletas,2,103896
tributa,2,103897
tributaban,2,103898
tributado,2,103899
tributan,2,103900
tributarán,2,103901
tribute,2,103902
triciclos,2,103903
trigésima,2,103904
trilateral,2,103905
trilero,2,103906
trillizos,2,103907
trinitense,2,103908
trino,2,103909
trinos,2,103910
trinquete,2,103911
tripartitos,2,103912
tripleta,2,103913
tripulaban,2,103914
tripulando,2,103915
triquiñuelas,2,103916
trituradas,2,103917
triturado,2,103918
trituradora,2,103919
triturarlas,2,103920
triunfalismos,2,103921
triunfalistas,2,103922
triunfaremos,2,103923
triunfito,2,103924
trivia,2,103925
trivialidades,2,103926
trivializando,2,103927
trivializar,2,103928
troglodita,2,103929
troica,2,103930
troleando,2,103931
trollea,2,103932
trollear,2,103933
trombón,2,103934
trompadas,2,103935
trompas,2,103936
trompicones,2,103937
tropecientos,2,103938
tropelía,2,103939
tropezaron,2,103940
tropezarse,2,103941
tropezones,2,103942
tropezón,2,103943
troposfera,2,103944
troposférico,2,103945
troqueles,2,103946
trotando,2,103947
troupe,2,103948
trucha,2,103949
truculentas,2,103950
truculento,2,103951
truene,2,103952
trufas,2,103953
truncadas,2,103954
trunco,2,103955
trás,2,103956
trípticos,2,103957
trófica,2,103958
trópico,2,103959
tuareg,2,103960
tuaregs,2,103961
tube,2,103962
tubito,2,103963
tucumanos,2,103964
tuercen,2,103965
tuiteó,2,103966
tumbados,2,103967
tumoral,2,103968
tumultuosa,2,103969
tuneado,2,103970
tunel,2,103971
tupida,2,103972
tupido,2,103973
turbidez,2,103974
turbocargado,2,103975
turbulentos,2,103976
turiasonense,2,103977
turinés,2,103978
turronero,2,103979
turrones,2,103980
turísticamente,2,103981
tuteladas,2,103982
tutelaje,2,103983
tutú,2,103984
tuvieras,2,103985
tuviste,2,103986
twiteros,2,103987
twitt,2,103988
twitteando,2,103989
twittera,2,103990
txakoli,2,103991
tzeltal,2,103992
tÍtulo,2,103993
tábano,2,103994
tácita,2,103995
tácitamente,2,103996
tácticamente,2,103997
tálamo,2,103998
tántalo,2,103999
tántrico,2,104000
técnico-militar,2,104001
témpano,2,104002
térmicos,2,104003
tés,2,104004
tímidas,2,104005
tímpano,2,104006
título-,2,104007
tómate,2,104008
tómenlo,2,104009
tómese,2,104010
tónico,2,104011
tórtolos,2,104012
uando,2,104013
ubicacion,2,104014
ubicarlos,2,104015
ubicuos,2,104016
ubiera,2,104017
ubieran,2,104018
ucranio,2,104019
ufana,2,104020
ufff,2,104021
ugandés,2,104022
uh,2,104023
uhh,2,104024
ulcerosa,2,104025
ultimadamente,2,104026
ultimadas,2,104027
ultimas,2,104028
ultimátums,2,104029
ultraconservadora,2,104030
ultraconservadores,2,104031
ultraizquierda,2,104032
ultrajante,2,104033
ultraliberalismo,2,104034
ultraligeros,2,104035
ultraortodoxo,2,104036
ultraortodoxos,2,104037
ultraportátiles,2,104038
ultrarrápida,2,104039
ultras,2,104040
ultrasónica,2,104041
umbría,2,104042
un/a,2,104043
und,2,104044
under,2,104045
unesco,2,104046
ungido,2,104047
ungüento,2,104048
uni,2,104049
unicas,2,104050
unicel,2,104051
unidades—,2,104052
unidimensional,2,104053
unidireccional,2,104054
unificadora,2,104055
unificando,2,104056
uniformada,2,104057
uniformemente,2,104058
unilateralidad,2,104059
uniré,2,104060
uniría,2,104061
unisex,2,104062
universitarios-,2,104063
untados,2,104064
unte,2,104065
unánimente,2,104066
upon,2,104067
ups,2,104068
urbanidad,2,104069
urdida,2,104070
urdir,2,104071
urdirse,2,104072
urdió,2,104073
urgidos,2,104074
urgieron,2,104075
uribestias,2,104076
urinarios,2,104077
urogallo,2,104078
urología,2,104079
urracas,2,104080
urticaria,2,104081
us,2,104082
usabas,2,104083
usaremos,2,104084
usarios,2,104085
usarás,2,104086
usenet,2,104087
user,2,104088
ustachis,2,104089
usurero,2,104090
usureros,2,104091
usurpados,2,104092
usurpe,2,104093
util,2,104094
utiles,2,104095
utilices,2,104096
utilizaremos,2,104097
utilizase,2,104098
utilizándola,2,104099
utilizándolo,2,104100
utópicos,2,104101
uzbeko,2,104102
v,2,104103
vacacionar,2,104104
vacaiones,2,104105
vacia,2,104106
vaciada,2,104107
vaciarse,2,104108
vacila,2,104109
vacilantes,2,104110
vacile,2,104111
vaciló,2,104112
vacunados,2,104113
vacunar,2,104114
vacunaron,2,104115
vagabundos,2,104116
vagar,2,104117
vaginalmente,2,104118
vaginismo,2,104119
vaguada,2,104120
vague,2,104121
vaivén,2,104122
vajilla,2,104123
valdano,2,104124
valdrían,2,104125
valedores,2,104126
valemos,2,104127
valerianas,2,104128
valerosos,2,104129
valgan,2,104130
validadas,2,104131
validarlos,2,104132
validarán,2,104133
valide,2,104134
valiosísimo,2,104135
vallada,2,104136
vallejo,2,104137
valones,2,104138
valorable,2,104139
valoraremos,2,104140
valorarla,2,104141
valorarlas,2,104142
valorarlos,2,104143
valorarán,2,104144
valoraría,2,104145
valoras,2,104146
valoriza,2,104147
valorizar,2,104148
valuación,2,104149
valían,2,104150
vamonos,2,104151
vanagloria,2,104152
vanagloriándose,2,104153
vanas,2,104154
vandálico,2,104155
vanidosa,2,104156
vanidoso,2,104157
vapuleada,2,104158
vapulearon,2,104159
vaquera,2,104160
vaqueras,2,104161
vaquita,2,104162
variaba,2,104163
variaban,2,104164
variaron,2,104165
variarán,2,104166
variaría,2,104167
variarían,2,104168
varietales,2,104169
variopinta,2,104170
variopintas,2,104171
variopintos,2,104172
varoncito,2,104173
vasculares,2,104174
vaticanos,2,104175
vaticinaron,2,104176
va…,2,104177
vease,2,104178
veces–,2,104179
vecindades,2,104180
vedado,2,104181
veedor,2,104182
veganismo,2,104183
vegano,2,104184
vegas,2,104185
vegeta,2,104186
vegetativo,2,104187
vehemente,2,104188
vehementes,2,104189
vehiculares,2,104190
vehiculo,2,104191
vehiculos,2,104192
vehÍculo,2,104193
veiamos,2,104194
veias,2,104195
veinteañero,2,104196
veintiséis,2,104197
veintitrés,2,104198
vejatorias,2,104199
velaba,2,104200
velados,2,104201
velarse,2,104202
velos,2,104203
venales,2,104204
venceras,2,104205
vencerse,2,104206
vencerán,2,104207
vencían,2,104208
vendaba,2,104209
vendado,2,104210
vendaje,2,104211
venderme,2,104212
vendetta,2,104213
vendimiando,2,104214
vendrás,2,104215
vendí,2,104216
venenosos,2,104217
venerada,2,104218
veneran,2,104219
venerarlo,2,104220
veneraron,2,104221
vengado,2,104222
vengadortoxico,2,104223
vengamos,2,104224
vengaremos,2,104225
vengó,2,104226
venirme,2,104227
venoso,2,104228
ventajosa,2,104229
ventarrones,2,104230
ventilados,2,104231
ventile,2,104232
ventosas,2,104233
ventral,2,104234
ventrílocuo,2,104235
venture,2,104236
venturosa,2,104237
venturosamente,2,104238
venus,2,104239
venzan,2,104240
veranito,2,104241
verbalizado,2,104242
verdiblancos,2,104243
vere,2,104244
vergonzosamente,2,104245
veroborges,2,104246
versaba,2,104247
versador,2,104248
vertebración,2,104249
vertebrador,2,104250
vertiendo,2,104251
vertieron,2,104252
vertiginosas,2,104253
vertía,2,104254
verías,2,104255
verídicos,2,104256
ver…,2,104257
vespertinas,2,104258
vespertinos,2,104259
vestiditos,2,104260
vestidura,2,104261
vetados,2,104262
vetan,2,104263
vetaron,2,104264
vetaría,2,104265
vetusta,2,104266
vez-,2,104267
vezes,2,104268
vez…,2,104269
veías,2,104270
viajante,2,104271
viajantes,2,104272
viajaran,2,104273
viajarían,2,104274
viajas,2,104275
viajeras,2,104276
viarias,2,104277
vibratorio,2,104278
vibre,2,104279
vicaría,2,104280
vice-presidente,2,104281
vicedecano,2,104282
vicefiscalía,2,104283
viceprocuradora,2,104284
viciada,2,104285
viciosas,2,104286
victim,2,104287
victimización,2,104288
victorianos,2,104289
video-juegos,2,104290
videoaficionado,2,104291
videoblog,2,104292
videoclubes,2,104293
videoclubs,2,104294
videoconsola,2,104295
videográfico,2,104296
videotecas,2,104297
vides,2,104298
vidrioso,2,104299
vieras,2,104300
vietcong,2,104301
vigesimoprimera,2,104302
vigilarlo,2,104303
vikingos,2,104304
vilmente,2,104305
vinaza,2,104306
vinculaba,2,104307
vinculamos,2,104308
vinculando,2,104309
vincularla,2,104310
vincularlo,2,104311
vincularlos,2,104312
vincularía,2,104313
viniese,2,104314
vinícola,2,104315
violaban,2,104316
violarlo,2,104317
violatoria,2,104318
violentadas,2,104319
violentan,2,104320
violetas,2,104321
viper,2,104322
vira,2,104323
virar,2,104324
viril,2,104325
virología,2,104326
virológica,2,104327
virreina,2,104328
virreyes,2,104329
virtualidad,2,104330
virtuosas,2,104331
visada,2,104332
visadas,2,104333
visaron,2,104334
visibilizar,2,104335
visionadas,2,104336
visionados,2,104337
visionaria,2,104338
visitables,2,104339
visitaran,2,104340
visitaré,2,104341
visitaría,2,104342
vislumbró,2,104343
vistosidad,2,104344
visualizaciones,2,104345
visualizador,2,104346
visualizan,2,104347
visualizo,2,104348
vitalista,2,104349
vitamínico,2,104350
vitivinícola,2,104351
vitivinícolas,2,104352
vitral,2,104353
viudez,2,104354
vivaces,2,104355
vivamente,2,104356
vivaz,2,104357
viveristas,2,104358
viveza,2,104359
vivian,2,104360
vividos,2,104361
vivio,2,104362
viviremos,2,104363
vivirás,2,104364
vivísimos,2,104365
vizconde,2,104366
viéramos,2,104367
viñas,2,104368
vo,2,104369
vocablos,2,104370
vocalistas,2,104371
vociferante,2,104372
voladoras,2,104373
volantazo,2,104374
volarlo,2,104375
volcadura,2,104376
volcarnos,2,104377
volcará,2,104378
volcánicos,2,104379
volcás,2,104380
voleas,2,104381
volqué,2,104382
voltea,2,104383
voltios,2,104384
volumetría,2,104385
voluptuosa,2,104386
volveria,2,104387
volveriamos,2,104388
volverle,2,104389
volvi,2,104390
vomitar,2,104391
vosotras,2,104392
votaremos,2,104393
votarle,2,104394
votarles,2,104395
vozarrón,2,104396
vuelcos,2,104397
vuelquen,2,104398
vuelta…,2,104399
vueltos,2,104400
vulgaridades,2,104401
vulgarización,2,104402
vulgarizado,2,104403
vulnerada,2,104404
vulneraron,2,104405
vulnere,2,104406
vulva,2,104407
véis,2,104408
vélo,2,104409
vícitmas,2,104410
vívidos,2,104411
waca,2,104412
wagneriana,2,104413
wainraich,2,104414
wait,2,104415
walkie-talkie,2,104416
want,2,104417
war,2,104418
wari,2,104419
waterboarding,2,104420
waterfall,2,104421
watios,2,104422
wayúu,2,104423
web-,2,104424
web:tv,2,104425
webcams,2,104426
webiar,2,104427
webmail,2,104428
webos,2,104429
website,2,104430
weones…,2,104431
wep,2,104432
wey,2,104433
what,2,104434
whaw,2,104435
wifis,2,104436
wimax,2,104437
win,2,104438
wind,2,104439
winners,2,104440
without,2,104441
wones,2,104442
workshop,2,104443
workshops,2,104444
world wide,2,104445
wow,2,104446
wtf,2,104447
www.festival-millenni.com,2,104448
x 2,2,104449
x17online.com,2,104450
x64,2,104451
xenofobica,2,104452
xenon,2,104453
xenófoba,2,104454
xilófono,2,104455
xx,2,104456
xxi,2,104457
yaguareté,2,104458
yahoo,2,104459
yankee,2,104460
yanomamis,2,104461
yapa,2,104462
yarsagumba,2,104463
yeguas,2,104464
yeyé,2,104465
yihadismo,2,104466
"yo,problem",2,104467
yorubas,2,104468
yosoy200,2,104469
youtu,2,104470
yo…,2,104471
yuca,2,104472
yucatecos,2,104473
yuju,2,104474
yuko,2,104475
yuppies,2,104476
yuzu,2,104477
zaghawa,2,104478
zaguán,2,104479
zamba,2,104480
zambombo,2,104481
zambullidas,2,104482
zamorana,2,104483
zamparon,2,104484
zancos,2,104485
zanjan,2,104486
zapatilla,2,104487
zapes,2,104488
zapoteca,2,104489
zaragocista,2,104490
zarpadas,2,104491
zarpará,2,104492
zenga,2,104493
zeppelines,2,104494
zigota,2,104495
zona20@20minutos.es,2,104496
zoos,2,104497
zopilote,2,104498
zozobró,2,104499
zumba,2,104500
zumbar,2,104501
zurrón,2,104502
zángano,2,104503
¡30,2,104504
¡AGUANTE,2,104505
¡Adiós,2,104506
¡Albricias,2,104507
¡Algunos,2,104508
¡Anda,2,104509
¡Aquí,2,104510
¡Bah,2,104511
¡Buen,2,104512
¡Chivas,2,104513
¡Cuánta,2,104514
¡Desde,2,104515
¡Dile,2,104516
¡Echale,2,104517
¡Envidiosos,2,104518
¡Eres,2,104519
¡Esto,2,104520
¡Hala,2,104521
¡Hoy,2,104522
¡Indignaos,2,104523
¡Mucha,2,104524
¡Muchas,2,104525
¡Muerte,2,104526
¡NO,2,104527
¡Necesito,2,104528
¡Obrador,2,104529
¡Pablo,2,104530
¡Paradón,2,104531
¡Parece,2,104532
¡Porque,2,104533
¡Putin,2,104534
¡Q,2,104535
¡Queda,2,104536
¡Queremos,2,104537
¡Quien,2,104538
¡Quieto,2,104539
¡Rusia,2,104540
¡Señor,2,104541
¡Sin,2,104542
¡Su,2,104543
¡Tengo,2,104544
¡Todas,2,104545
¡Voy,2,104546
¡Yo,2,104547
¡al,2,104548
¡así,2,104549
¡aunque,2,104550
¡basta,2,104551
¡claro,2,104552
¡de,2,104553
¡eh,2,104554
¡fuera,2,104555
¡hay,2,104556
¡hey,2,104557
¡me,2,104558
¡más,2,104559
¡ni,2,104560
¡oh,2,104561
¡por,2,104562
¡presidente,2,104563
¡quién,2,104564
¡simplemente,2,104565
¡sí,2,104566
¡te,2,104567
¡todavía,2,104568
¡toma,2,104569
¡uy,2,104570
¡vete,2,104571
¡¡QUE,2,104572
¡¡¡,2,104573
¡¿Qué,2,104574
º,2,104575
¼,2,104576
Ábrego,2,104577
Ácido,2,104578
Álvarez-Pallete,2,104579
Álvaro Bautista,2,104580
Álvaro Mesén,2,104581
Álvaro Siza,2,104582
Álvaro Vargas Llosa,2,104583
Ángelus,2,104584
Ánimas,2,104585
Élmer,2,104586
Érase,2,104587
Éver,2,104588
Évora,2,104589
Ígor,2,104590
Íker,2,104591
Íntimos,2,104592
Ítaca,2,104593
Ítalo,2,104594
Ñata,2,104595
Ñora,2,104596
Ñu,2,104597
Òliva,2,104598
Òscar,2,104599
Ólger,2,104600
Óptica,2,104601
Órgiva,2,104602
Óscar González,2,104603
Özel,2,104604
ácidas,2,104605
ágilmente,2,104606
ágora,2,104607
ánimas,2,104608
árbitra,2,104609
áridas,2,104610
ártica,2,104611
árticos,2,104612
ás,2,104613
áureos,2,104614
ávido,2,104615
är,2,104616
ébano,2,104617
época-,2,104618
étapa,2,104619
éxodos,2,104620
íEvo,2,104621
íberos,2,104622
ímprobo,2,104623
ínfimo,2,104624
ínfimos,2,104625
ínterin,2,104626
ítem,2,104627
ñoños,2,104628
órden,2,104629
ósmosis,2,104630
útlimo,2,104631
–El,2,104632
–La,2,104633
–actual,2,104634
–admitió,2,104635
–afirma,2,104636
–agrega,2,104637
–ahora,2,104638
–antes,2,104639
–aseguran-,2,104640
–añadió–,2,104641
–bajo,2,104642
–cerca,2,104643
–comenta–,2,104644
–continuó–,2,104645
–continúa,2,104646
–continúa–,2,104647
–decía–,2,104648
–esta,2,104649
–hasta,2,104650
–hay,2,104651
–incluido,2,104652
–indicó–,2,104653
–insistió–,2,104654
–junto,2,104655
–luego,2,104656
–mejor,2,104657
–mucho,2,104658
–muy,2,104659
–ni,2,104660
–prosigue–,2,104661
–refiere–,2,104662
–sobre,2,104663
–sostiene,2,104664
–subraya,2,104665
–subrayó–,2,104666
–sólo,2,104667
–tres,2,104668
–término,2,104669
–uno,2,104670
–unos,2,104671
–vía,2,104672
–¿Qué,2,104673
—10,2,104674
—39,2,104675
—En,2,104676
—José,2,104677
—La,2,104678
—ahora,2,104679
—así,2,104680
—aunque,2,104681
—añade,2,104682
—centro,2,104683
—cuando,2,104684
—dos,2,104685
—explica,2,104686
—hasta,2,104687
—incluido,2,104688
—lo,2,104689
—los,2,104690
—miembro,2,104691
—otro,2,104692
—si,2,104693
—sobre,2,104694
—también,2,104695
—tanto,2,104696
—uno,2,104697
—verde,2,104698
•Hay,2,104699
•Un,2,104700
…Por,2,104701
…y,2,104702
………,2,104703
★★★,2,104704
﻿﻿,2,104705
-"30,1,104706
-"Es,1,104707
-"La,1,104708
-"Maravilloso,1,104709
-"Nos,1,104710
-"Una,1,104711
-"al,1,104712
-"aprecio,1,104713
-"cantar,1,104714
-"coge,1,104715
-"cuasi-franquista"-,1,104716
-"desde,1,104717
-"donde,1,104718
-"en,1,104719
-"era,1,104720
-"ha,1,104721
-"he,1,104722
-"incluso,1,104723
-"los,1,104724
-"mentiras,1,104725
-"muchas,1,104726
-"normalización,1,104727
-"parece,1,104728
-"pocos,1,104729
-"por,1,104730
-"porque,1,104731
-"que,1,104732
-"querido,1,104733
-"si,1,104734
-"tengo,1,104735
-"técnico,1,104736
-"un,1,104737
-"y,1,104738
-"¡payaso,1,104739
-"¿Nos,1,104740
-"¿por,1,104741
--Siria,1,104742
--Tengan,1,104743
--a,1,104744
--ahora,1,104745
--autor,1,104746
--bajo,1,104747
--casi,1,104748
--como,1,104749
--donde,1,104750
--en,1,104751
--ganado,1,104752
--incluidos,1,104753
--líder,1,104754
--proteínas,1,104755
--salvo,1,104756
--señaló--,1,104757
--solo,1,104758
--un,1,104759
"-0,05",1,104760
"-0,1",1,104761
"-0,22",1,104762
"-0,4",1,104763
"-0,5",1,104764
"-0,55",1,104765
"-0,73",1,104766
"-0,86",1,104767
"-0,88",1,104768
"-0,93",1,104769
-0.5,1,104770
-0.6,1,104771
-0.62,1,104772
-0.65,1,104773
"-1,2",1,104774
"-1,3",1,104775
"-1,4",1,104776
"-1,44",1,104777
"-1,5",1,104778
"-1,68",1,104779
"-1,73",1,104780
"-1,8",1,104781
"-1,81",1,104782
"-1,82",1,104783
"-1,9",1,104784
-1.374,1,104785
-1.759.540,1,104786
"-10,4",1,104787
-100kBPS,1,104788
"-105,84",1,104789
-10ºC,1,104790
-11%-,1,104791
"-11,4",1,104792
"-12,1",1,104793
"-12,64",1,104794
"-12,87",1,104795
"-13,53",1,104796
"-14,3",1,104797
"-14,72",1,104798
-15,1,104799
"-15,6",1,104800
-150,1,104801
-150.000,1,104802
-1537,1,104803
-155,1,104804
"-16,8",1,104805
"-16,95",1,104806
-160,1,104807
"-17,7",1,104808
-17’3,1,104809
-18,1,104810
"-18,5",1,104811
"-19,3",1,104812
"-19,72",1,104813
-1954,1,104814
-1963,1,104815
-1995,1,104816
"-2,11",1,104817
"-2,20",1,104818
"-2,4",1,104819
"-2,75",1,104820
"-2,8",1,104821
-2.07,1,104822
-2008-,1,104823
-2011,1,104824
-20º,1,104825
-21,1,104826
-22,1,104827
"-22,4",1,104828
"-23,13",1,104829
"-23,63",1,104830
"-23,87",1,104831
"-24,9",1,104832
-25.984,1,104833
"-26,5",1,104834
-260,1,104835
-273ºC,1,104836
-28,1,104837
"-28,12",1,104838
"-3,04",1,104839
"-3,1",1,104840
"-3,20",1,104841
"-3,29",1,104842
"-3,42",1,104843
"-3,43",1,104844
"-3,8",1,104845
"-3,81",1,104846
-30,1,104847
-30.000,1,104848
-30ºC,1,104849
-31,1,104850
"-31,17",1,104851
-340.347,1,104852
-35,1,104853
"-36,1",1,104854
"-38,8",1,104855
-3G,1,104856
-3ºC,1,104857
"-4,14",1,104858
"-4,6",1,104859
"-4,87",1,104860
-41,1,104861
-45,1,104862
-46,1,104863
"-46,82",1,104864
-47,1,104865
-48%-,1,104866
"-5,18",1,104867
"-5,2",1,104868
"-5,22",1,104869
-5.208,1,104870
-56,1,104871
-57%-,1,104872
-5ºC,1,104873
"-6,3",1,104874
"-6,77",1,104875
-6.529,1,104876
-600,1,104877
"-62,3",1,104878
"-65,7",1,104879
"-7,2",1,104880
"-7,22",1,104881
"-7,5",1,104882
"-7,61",1,104883
"-7,88",1,104884
-7.590,1,104885
-7.844,1,104886
-70,1,104887
-76%-,1,104888
-78%-,1,104889
"-8,05",1,104890
"-8,2",1,104891
"-8,3",1,104892
"-8,5",1,104893
"-8,55",1,104894
"-8,6",1,104895
-8.2,1,104896
"-9,5",1,104897
"-9,51",1,104898
"-9,77",1,104899
"-9,9",1,104900
-9.7,1,104901
-91,1,104902
-98,1,104903
-9ºC,1,104904
->…,1,104905
-ADSL-,1,104906
-ANDALUCÍA,1,104907
-Adultos,1,104908
-Advance,1,104909
-Ahora,1,104910
-Al,1,104911
-Ali,1,104912
-Alicante-,1,104913
-Almirante,1,104914
-Alternativa,1,104915
-Altinozü,1,104916
-Amendola,1,104917
-Andalucía,1,104918
-Aumentar,1,104919
-Aviatur,1,104920
-Barreiro,1,104921
-Bruno,1,104922
-CC,1,104923
-CDS,1,104924
-CEO,1,104925
-Canarias,1,104926
-Castellón-,1,104927
-Centro,1,104928
-Charlie,1,104929
-Cleopatra,1,104930
-Cobos,1,104931
"-Colmillos,espinas",1,104932
-Concurrir,1,104933
-Cristóbal,1,104934
-Córdoba,1,104935
-D,1,104936
-DM,1,104937
-Depende,1,104938
-Derecho,1,104939
-Dime,1,104940
-Dura,1,104941
-EEUU,1,104942
-Ehud,1,104943
-Empezó,1,104944
-Empresas,1,104945
-Entonces,1,104946
-Es,1,104947
-Este,1,104948
-Estoy,1,104949
-Eurostat,1,104950
-Fraga,1,104951
-Fray,1,104952
-Galaxia,1,104953
-Gaspar,1,104954
-George,1,104955
-Getafe,1,104956
-Gilles,1,104957
-Gimeno-Bayón,1,104958
-Gipuzkoa,1,104959
-Gold,1,104960
-Greenpeace,1,104961
-Grosby,1,104962
-Guerrero,1,104963
-HDMI-,1,104964
-Habrá,1,104965
-Hammerl,1,104966
-Hay,1,104967
-He,1,104968
-Hillary,1,104969
-Huelva-,1,104970
-Illinois,1,104971
-Intensidad,1,104972
-Inés,1,104973
-Jaled,1,104974
-Jefe,1,104975
-Jose,1,104976
-Kindle,1,104977
-Kissinger,1,104978
-LeBron,1,104979
-Lengua,1,104980
-Linux,1,104981
-Lo,1,104982
-Los,1,104983
-Lucas,1,104984
-Lumínica,1,104985
-Macri,1,104986
-Madrid,1,104987
-María,1,104988
-Me,1,104989
-Mercasevilla,1,104990
-Mesa,1,104991
-Mestalla-,1,104992
-Miguel,1,104993
-Mírenla,1,104994
-Nadie,1,104995
-Negociados,1,104996
-Nouvelle,1,104997
-Nunes,1,104998
-Néstor,1,104999
-OMS,1,105000
-Opus,1,105001
-Oye,1,105002
-P,1,105003
-PO,1,105004
-PP,1,105005
-PSC,1,105006
-Pie,1,105007
-Porque,1,105008
-Pídele,1,105009
-República-,1,105010
-Rudi—,1,105011
-Samuel,1,105012
-Santiago,1,105013
-Sasha,1,105014
-Sergio,1,105015
-Señoras,1,105016
-Shabaka,1,105017
-Sudáfrica,1,105018
-Sí,1,105019
-T,1,105020
-También,1,105021
-Tendría,1,105022
-Terrorismo,1,105023
-Tomás,1,105024
-Transición,1,105025
-Turquía,1,105026
-Valencia-,1,105027
-Vattenfall,1,105028
-Willy,1,105029
-X,1,105030
-abogado,1,105031
-acabó,1,105032
-aclaró-,1,105033
-acusados,1,105034
-admitido,1,105035
-advirtió,1,105036
-advirtió-,1,105037
-afirman-,1,105038
-afirmó-,1,105039
-agrego-,1,105040
-alcalde-,1,105041
-alguna,1,105042
-algunas,1,105043
-aliado,1,105044
-alias,1,105045
-alimentación,1,105046
-altamente,1,105047
-ante,1,105048
-antecesora,1,105049
-anterior,1,105050
-anteriores,1,105051
-antieuropea,1,105052
-antigua,1,105053
-antiguo,1,105054
-apartamentos,1,105055
-apodado,1,105056
-apoyada,1,105057
-aprehendido,1,105058
-aprisionada,1,105059
-aprobada,1,105060
-aprobado,1,105061
-aproximadamente,1,105062
-apunta,1,105063
-aquel,1,105064
-arrodillado-,1,105065
-artistas,1,105066
-asegurando,1,105067
-asociación-,1,105068
-audiencias,1,105069
-ayer,1,105070
-añadió,1,105071
-añadía,1,105072
-años,1,105073
-badges-,1,105074
-bailes,1,105075
-bautizada,1,105076
-bebida,1,105077
-bien,1,105078
-boceprevir,1,105079
-brazo,1,105080
-bronce,1,105081
-bueno,1,105082
-básicamente,1,105083
-cabeza,1,105084
-campeones,1,105085
-capturado,1,105086
-cargo,1,105087
-caricaturista-,1,105088
-casado,1,105089
-casualidad,1,105090
-causa,1,105091
-caótica,1,105092
-centro,1,105093
-cerca,1,105094
-cerrado,1,105095
-chabolas,1,105096
-ciertas,1,105097
-cinco,1,105098
-clave,1,105099
-cocaína,1,105100
-cocinas,1,105101
-colegas,1,105102
-comenta,1,105103
-comenta-,1,105104
-comenzando,1,105105
-comisión,1,105106
-comparada,1,105107
-comprando,1,105108
-concluye-,1,105109
-conformado,1,105110
-conocida,1,105111
-conocidas,1,105112
-construidas,1,105113
-contaba,1,105114
-contamine,1,105115
-continuó,1,105116
-continuó-,1,105117
-continúa,1,105118
-contra,1,105119
-convenientemente-,1,105120
-conviven,1,105121
-coordinada,1,105122
-corregido,1,105123
-creador,1,105124
-creída,1,105125
-cuatro,1,105126
-cuenta,1,105127
-cuenta-,1,105128
-cumpliría,1,105129
-cuántos,1,105130
-declaró,1,105131
-definida,1,105132
-delfín,1,105133
-delictivo,1,105134
-dentro,1,105135
-denunció-,1,105136
-depende,1,105137
-derrocado,1,105138
-destacando,1,105139
-detalló,1,105140
-detenida,1,105141
-determinado,1,105142
-dice-,1,105143
-diferencial,1,105144
-diferentes,1,105145
-digamos,1,105146
-diminutivo,1,105147
-diputados,1,105148
-directamente,1,105149
-diseño,1,105150
-disparo,1,105151
-doce,1,105152
-dos-,1,105153
-doscientos,1,105154
-e,1,105155
-ejemplo,1,105156
-elecciones,1,105157
-elegido,1,105158
-empresa,1,105159
-encargado,1,105160
-energéticos-,1,105161
-entonces,1,105162
-entrenador,1,105163
-entró,1,105164
-enviado,1,105165
-erróneamente-,1,105166
-escopetas,1,105167
-ese,1,105168
-eso,1,105169
-españolas,1,105170
-especialmente,1,105171
-espectacular,1,105172
-estacionamiento,1,105173
-estudiantes,1,105174
-estuvo,1,105175
-está,1,105176
-evidentes,1,105177
-ex,1,105178
-excepto,1,105179
-excluido,1,105180
-exclusivos,1,105181
-excluyendo,1,105182
-existía,1,105183
-explicó,1,105184
-expopular,1,105185
-exportador,1,105186
-expresa,1,105187
-extensión,1,105188
-extorsión-,1,105189
-extranjeros,1,105190
-fallecido,1,105191
-falta,1,105192
-fechas,1,105193
-folletería,1,105194
-formada,1,105195
-fortuito,1,105196
-frase,1,105197
-fue,1,105198
-funcionaria,1,105199
-fundada,1,105200
-ganado,1,105201
-ganadora,1,105202
-ganaría,1,105203
-gas,1,105204
-gente,1,105205
-genética,1,105206
-goleador,1,105207
-habrá,1,105208
-había,1,105209
-hace,1,105210
-hacia,1,105211
-hay,1,105212
-hermano,1,105213
-hija,1,105214
-hijo,1,105215
-hora,1,105216
-hoy-,1,105217
-humorista,1,105218
-hurtos,1,105219
-i,1,105220
-iL,1,105221
-iTunes,1,105222
-iba,1,105223
-ideológica,1,105224
-idioma,1,105225
-ilegítima-,1,105226
-imbatido,1,105227
-imitando,1,105228
-impuestos,1,105229
-impulsada,1,105230
-inclinándose,1,105231
-incuestionable,1,105232
-indica-,1,105233
-influido,1,105234
-ingrediente,1,105235
-iniciada,1,105236
-inmensa,1,105237
-inobjetablemente,1,105238
-inserto,1,105239
-insistieron,1,105240
-insistió-,1,105241
-instantes,1,105242
-intenso,1,105243
-interpreta,1,105244
